objectid,subject,format,filename,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,title,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IRS990_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8404200457,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231370509,,A56,92342831,611000,WAGNER FREE INSTITUTE OF SCIENCE,WAGNER FREE INSTITUTE OF SCIENCE,,,1700 W MONTGOMERY AVE,PHILADELPHIA,PA,19121-3227,19121,,,,,,2157636529,HTTP://WWW.WAGNERFREEINSTITUTE.ORG,WAGNER FREE INSTITUTE OF SCIENCE,201312,5,976503,735802,1700 W MONTGOMERY AVE,PHILADELPHIA,PA,191803,,,,,-75.16317,39.98085,2,2,1,42,101,1700 W MONTGOMERY AVE,PHILADELPHIA,PA,19121-3227,19121,1,1,1,1,1,0,0,0,
8404200484,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231584971,,A50,71453344,712110,INDEPENDENCE SEAPORT MUSEUM,INDEPENDENCE SEAPORT MUSEUM,,,211 S COLUMBUS BLVD,PHILADELPHIA,PA,19106-3101,19106,,,,,,2154138655,HTTP://WWW.PHILLYSEAPORT.ORG,INDEPENDENCE SEAPORT MUSEUM,201312,6,4795407,2518072,211 S COLUMBUS BLVD,PHILADELPHIA,PA,196104,,,,,-75.14213,39.94463,2,2,1,42,101,211 S COLUMBUS BLVD,PHILADELPHIA,PA,19106-3101,19106,1,1,1,0,1,0,0,0,
8404200502,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231941617,,A50,40848376,,AFRICAN AMERICAN MUSEUM IN PHILADELPHIA,AFRICAN AMERICAN MUSEUM IN,,,701 ARCH STREET,PHILADELPHIA,PA,32963-1807,19106,,,,,,2155740830,HTTP://WWW.AAMPMUSEUM.ORG,AFRICAN AMERICAN MUSEUM IN,201306,6,2102723,1974380,NW CORNER 7TH ARCH STS,PHILADELPHIA,PA,197512,,,,,-75.14765,39.94998,2,2,1,42,,NW CORNER 7TH ARCH STS,PHILADELPHIA,PA,19106-0000,19106,1,1,1,1,1,0,0,0,
8404200503,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231946165,,A23,965212327,710000,TALLER PUERTORRIQUENO,TALLER PUERTORRIQUENO INC,,,2721 N 5TH ST,PHILADELPHIA,PA,19133-2702,19133,,,,,,2154263311,HTTP://TALLERPR.ORG/,TALLER PUERTORRIQUENO INC,201306,5,737262,730685,2721 N 5TH ST,PHILADELPHIA,PA,197806,,,,,-75.13998,39.99261,2,2,1,42,101,2721 N 5TH ST,PHILADELPHIA,PA,19133-2702,19133,1,1,0,0,1,0,0,0,
8404200508,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231968050,,A50,137182135,712110,MUMMERS MUSEUM,MUMMERS MUSEUM,,,1100 S 2ND ST,PHILADELPHIA,PA,19147-5411,19147,,,,,,2153363050,HTTP://MUMMERSMUSEUM.COM/,MUMMERS MUSEUM,201312,4,184642,159292,1100 S 2ND ST,PHILADELPHIA,PA,197505,,,,,-75.1474,39.93364,2,2,1,42,101,1100 S 2ND ST,PHILADELPHIA,PA,19147-5411,19147,1,1,0,0,1,0,0,0,
8404200530,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232018929,,J22,24115781,624310,FABRIC WORKSHOP,THE FABRIC WORKSHOP AND MUSEUM,FABRIC WORKSHOP,,1315 CHERRY ST 5TH FL,PHILADELPHIA,PA,19107-2013,19107,1214 ARCH ST,PHILADELPHIA,PA,19107-2013,19107,2155681111,HTTP://WWW.FABRICWORKSHOPANDMUSEUM.ORG,THE FABRIC WORKSHOP AND MUSEUM,201309,6,2367909,1897889,1214 ARCH ST,PHILADELPHIA,PA,197708,,,,,-75.16066,39.95376,2,2,1,42,101,1214 ARCH ST,PHILADELPHIA,PA,19107-2013,19107,1,1,1,1,1,0,0,0,
8404200542,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232047295,,A40,24642738,710000,CONSERVATION CENTER FOR ART & HISTORIC ARTIFACTS,CONSERVATION CENTER FOR ART AND HISTORIC ARTIFACTS,,,100 N INDEPENDENCE MALL,PHILADELPHIA,PA,19106-1521,19106,264 SOUTH 23RD STREET,PHILADELPHIA,PA,19106-1521,19106,2155450613,HTTP://WWW.CCAHA.ORG,CONSERVATION CENTER FOR ART AND HISTORIC ARTIFACTS,201312,6,2940233,2925364,264 S 23RD ST,PHILADELPHIA,PA,197712,,,,,-75.17915,39.94949,2,2,1,42,101,264 SOUTH 23RD STREET,PHILADELPHIA,PA,19106-1521,19106,1,1,1,1,0,0,0,0,
8404200651,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232467079,,A50,,712110,PHILADELPHIA POLICE MEMORIAL MUSEUM,PHILADELPHIA POLICE MEMORIAL MUSEUM ASSOCIATION,,,6044 TULIP STREET,PHILADELPHIA,PA,19135,19135,,,,,,,,PHILADELPHIA POLICE MEMORIAL MUSEUM ASSOCIATION,201503,0,0,0,6044 TULIP ST,PHILADELPHIA,PA,198905,,,,,-75.05682,40.01622,2,2,1,42,101,6044 TULIP ST,PHILADELPHIA,PA,19135-4222,19135,1,1,0,0,0,0,0,0,
8404200664,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232519668,,A50,840701098,712110,PHILADELPHIA DOLL MUSEUM,PHILADELPHIA DOLL MUSEUM,,,2253 N BROAD STREET,PHILADELPHIA,PA,19132-4540,19132,,,,,,2157870220,HTTP://PHILADOLLMUSEUM.COM,PHILADELPHIA DOLL MUSEUM,201206,0,0,0,2253 N BROAD ST 1 FL,PHILADELPHIA,PA,199901,,,,,-75.15543,39.98765,2,2,1,42,101,2253 N BROAD ST 1 FL,PHILADELPHIA,PA,19132-4540,19132,1,1,0,0,1,0,0,0,
8404200685,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232608317,,A50,,514120,MASONIC LIBRARY AND MUSEUM OF PENNSYLVANIA,THE MASONIC LIBRARY AND MUSEUM OF PENNSYLVANIA,MASONIC LIBRARY AND MUSEUM OF PENNSYLVANIA,,1 N BROAD ST,PHILADELPHIA,PA,19107-2520,19107,1 N BROAD ST,PHILADELPHIA,PA,19107-2520,19107,2159881973,,THE MASONIC LIBRARY AND MUSEUM OF PENNSYLVANIA,201312,6,3102070,3054998,1 N BROAD ST,PHILA,PA,199009,,,,,-75.16324,39.95331,2,2,1,42,101,1 N BROAD ST,PHILADELPHIA,PA,19107-2520,19107,1,1,1,0,1,0,0,0,
8404200687,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232613697,,A20,,712110,COSACOSA ART AT LARGE,COSACOSA ART AT LARGE INC,,,4427 MAIN ST,PHILADELPHIA,PA,19127-1325,19127,,,,,,2154872354,HTTP://WWW.COSACOSA.ORG,COSACOSA ART AT LARGE INC,201409,4,189883,189883,4427 MAIN ST,PHILADELPHIA,PA,199012,,,,,-75.22556,40.02648,2,2,1,42,101,4427 MAIN ST,PHILADELPHIA,PA,19127-1325,19127,1,1,0,0,1,0,0,0,
8404200782,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232856387,,A50,59825203,,PHILADELPHIA AIR & SPACE MUSEUM,PHILADELPHIA AIR & SPACE MUSEUM,,,1125 WALNUT ST,PHILADELPHIA,PA,19107,19107,,,,,,,,,,,,,,,,,,,,,-75.15981,39.94905,2,2,1,42,101,1125 WALNUT ST,PHILADELPHIA,PA,19107,19107,0,1,0,0,0,0,0,0,
8404200871,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,233021998,,A50,804509128,712110,ACES MUSEUM HONORING BLACK & MINORITY VETERANS OF WWII,ACES A MUSEUM FOR BLACK & MINORITY WORLD WAR II VETERANS &,ACES MUSEUM HONORING BLACK AND MINORITY VETERANS OF WORLD WAR II,ACES A MUSEUM FOR BLACK & MINORITY WORLD WAR II VETERANS & F,5501 GERMANTOWN AVENUE,PHILADELPHIA,PA,19144,19144,,,,,,2158441683,,ACES A MUSEUM FOR BLACK & MINORITY WORLD WAR II VETERANS &,201312,1,6800,6800,PO BOX 9959,PHILADELPHIA,PA,200211,,,,,-75.20317,40.07268,2,2,1,42,101,PO BOX 9959,PHILADELPHIA,PA,19118-0959,19118,1,1,1,0,0,0,0,0,
8404200874,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,233026459,,A50,,712110,TIBERINO MUSEUM,ELLEN POWELL TIBERINO MEMORIAL MUSEUM OF CONTEMPORARY ART,,ELLEN POWELL TIBERINO MEMORIAL MUSEUM OF CONTEMPORARY ART,3819 HAMILTON STREET,PHILADELPHIA,PA,19104-2315,19104,,,,,,,,ELLEN POWELL TIBERINO MEMORIAL MUSEUM OF CONTEMPORARY ART,201408,0,0,0,3819 HAMILTON ST,PHILADELPHIA,PA,200206,,,,,-75.19802,39.96163,2,2,1,42,101,3819 HAMILTON ST,PHILADELPHIA,PA,19104-2315,19104,1,1,0,0,1,0,0,0,
8404200895,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,233063170,,A50,788683303,712110,LEST WE FORGET BLACK HOLOCAUST MUSEUM,LEST WE FORGET BLACK HOLOCAUST MUSEUM,LEST WE FORGET BLACK HOLOCAUST MUSEUM OF SLAVERY,,1064 SWALLOW DR,CHERRY HILL,PA,19134,19134,3650 RICHMOND STREET,PHILADELPHIA,PA,19134,19134,,HTTP://LWFSM.COM/,LEST WE FORGET BLACK HOLOCAUST MUSEUM,201312,0,0,0,39 PEREGRINE DR,VOORHEES,NJ,200301,,,,,-75.09152,39.98835,2,2,1,42,101,3650 RICHMOND STREET,PHILADELPHIA,PA,19134,19134,1,1,1,0,0,0,0,0,
8404200916,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,233091679,,,,,MARIANI ITALIAN AMERICAN MUSEUM AND INSTITUTE,MARIANI ITALIAN AMERICAN MUSEUM AND INSTITUTE,,,2615 S 18TH ST,PHILADELPHIA,PA,19145,19145,,,,,,,,,,,,,,,,,,,,,-75.17739,39.9183,2,2,1,42,101,2615 S 18TH ST,PHILADELPHIA,PA,19145,19145,0,1,0,0,0,0,0,0,
8404200940,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,236291644,,A40,842070112,710000,PHILADELPHIA SKETCH CLUB,PHILADELPHIA SKETCH CLUB,,,235 S CAMAC ST,PHILADELPHIA,PA,19107-5609,19107,,,,,,2159257866,HTTP://SKETCHCLUB.ORG,PHILADELPHIA SKETCH CLUB,201405,4,149102,138563,235 S CAMAC ST,PHILADELPHIA,PA,199102,,,,,-75.16154,39.94726,2,2,1,42,101,235 S CAMAC ST,PHILADELPHIA,PA,19107-5609,19107,1,1,0,0,1,0,0,0,
8404201045,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,237379280,,A50,50300925,,NATIONAL MUSEUM OF AMERICAN JEWISH HISTORY,NATIONAL MUSEUM OF AMERICAN JEWISH HISTORY,NATIONAL MUSEUM OF AMERICAN JEWISH HISTORY,,101 S INDEPENDENCE MALL E,PHILADELPHIA,PA,19106-2517,19106,,,,,,2159233811,HTTP://WWW.NMAJH.ORG,NATIONAL MUSEUM OF AMERICAN JEWISH HISTORY,201306,7,6502700,5387716,101 S INDEPENDENCE MALL,PHILADELPHIA,PA,197409,,,,,-75.14808,39.95046,2,2,1,42,101,101 S INDEPENDENCE MALL,PHILADELPHIA,PA,19106-2517,19106,1,1,1,1,1,0,0,0,
8404201047,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,237394089,,,,624230,FIREMAN'S HALL MUSEUM,PHILADELPHIA FIRE DEPARTMENT HISTORICAL CORPORATION,,,147 N SECOND STREET,PHILADELPHIA,PA,19106,19106,,,,,,2159231438,HTTP://WWW.FIREMANSHALL.ORG,PHILADELPHIA FIRE DEPARTMENT HISTORICAL CORPORATION,201312,4,210330,149363,147 N 2ND ST,PHILADELPHIA,PA,197407,,,,,-75.1429,39.95336,2,2,1,42,101,147 N 2ND ST,PHILADELPHIA,PA,19106-2010,19106,1,0,1,0,0,0,0,0,
8404201414,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,260364875,,A50,,712110,ENVISION PEACE MUSEUM,ENVISION PEACE MUSEUM,,,1651 BEN FRANKLN PKWY,PHILADELPHIA,PA,19103-1222,19103,,,,,,,,ENVISION PEACE MUSEUM,201312,3,96588,96588,1501 CHERRY ST,PHILADELPHIA,PA,200707,,,,,-75.16508,39.95568,2,2,1,42,101,1501 CHERRY ST,PHILADELPHIA,PA,19102-1403,19102,1,1,0,0,0,0,0,0,
8404201442,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,262784408,,A50,,712110,PHILADELPHIA JEWISH SPORTS HALL OF FAME,PHILADELPHIA JEWISH SPORTS HALL OF FAME INC,,,1601 MARKET ST STE 2600,PHILADELPHIA,PA,19103-2349,19103,,,,,,,HTTP://PHILLYJEWISHSPORTS.ORG/,PHILADELPHIA JEWISH SPORTS HALL OF FAME INC,201406,4,112869,112869,1600 MARKET ST STE 2500,PHILADELPHIA,PA,200809,,,,,-75.16738,39.95247,2,2,1,42,101,1600 MARKET ST STE 2500,PHILADELPHIA,PA,19103-7225,19103,1,1,0,0,0,0,0,0,
8404201626,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,611573233,,A50,,712110,PENN TREATY MUSEUM,PENN TREATY MUSEUM INC,,,1037 SHACKAMAXON STREET,PHILADELPHIA,PA,19125-4132,19125,,,,,,,HTTP://PENNTREATYMUSEUM.ORG/WORDPRESS/,PENN TREATY MUSEUM INC,201212,0,0,0,1037 SHACKAMAXON ST,PHILADELPHIA,PA,200907,,,,,-75.13275,39.96787,2,2,1,42,101,1037 SHACKAMAXON ST,PHILADELPHIA,PA,19125-4132,19125,1,1,0,0,0,0,0,0,
8404201651,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,760725828,,B03,829784607,710000,CENTER FOR ARCHITECTURE,CENTER FOR ARCHITECTURE,,,1218 ARCH ST,PHILADELPHIA,PA,19107-2816,19107,,,,,,2155693186,HTTP://WWW.PHILADELPHIACFA.ORG,CENTER FOR ARCHITECTURE,201312,5,753895,753895,1218 ARCH STREET FIRST F,PHILADELPHIA,PA,200309,,,,,-75.15944,39.94991,2,2,1,42,101,1218 ARCH STREET FIRST F,PHILADELPHIA,PA,19107-2816,19107,1,1,0,0,1,0,0,0,
8409400071,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,,,,,,BENJAMIN FRANKLIN MUSEUM,BENJAMIN FRANKLIN MUSEUM,,,317 CHESTNUT ST,PHILADELPHIA,PA,19106,19106,,,,,,,,,,,,,,,,,,,,,-75.14681,39.94906,2,2,1,42,101,317 CHESTNUT ST,PHILADELPHIA,PA,19106,19106,0,0,0,0,0,1,0,0,
8409400201,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,,,,,,FRANKLIN COURT PRINTING OFFICE,FRANKLIN COURT PRINTING OFFICE,,,318 MARKET ST,PHILADELPHIA,PA,19106,19106,,,,,,,,,,,,,,,,,,,,,-75.14595,39.95011,2,2,1,42,101,318 MARKET ST,PHILADELPHIA,PA,19106,19106,0,0,0,0,0,1,0,0,
8409400275,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,,,,,,INDEPENDENCE HALL,INDEPENDENCE HALL,,,520 CHESTNUT ST,PHILADELPHIA,PA,19106,19106,,,,,,,,,,,,,,,,,,,,,-75.14765,39.94998,2,2,1,42,101,520 CHESTNUT ST,PHILADELPHIA,PA,19106,19106,0,0,0,0,0,1,0,0,
8409400293,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,462081211,,A23,,712110,ITALIAN CULTURE & HISTORY MUSEUM OF PHILADELPHIA,ITALIAN CULTURE & HISTORY MUSEUM OF PHILADELPHIA,,,610 PINE ST,PHILADELPHIA,PA,19106-4109,19106,,,,,,,,ITALIAN CULTURE & HISTORY MUSEUM OF PHILADELPHIA,,0,,,610 PINE ST,PHILADELPHIA,PA,201307,,,,,-75.15231,39.94388,2,2,1,42,101,610 PINE ST,PHILADELPHIA,PA,19106-4109,19106,1,0,0,0,0,1,0,0,
8409400327,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,,,,,,LIBERTY BELL CENTER,LIBERTY BELL CENTER,,,526 MARKET ST,PHILADELPHIA,PA,19106,19106,,,,,,,,,,,,,,,,,,,,,-75.14765,39.94998,2,2,1,42,101,526 MARKET ST,PHILADELPHIA,PA,19106,19106,0,0,0,0,0,1,0,0,
8409400450,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,,,,,,NATIONAL ARCHIVES AT PHILADELPHIA,NATIONAL ARCHIVES AT PHILADELPHIA,,,14700 TOWNSEND ROAD,PHILADELPHIA,PA,19154,19154,,,,,,,,,,,,,,,,,,,,,-74.96628,40.11766,2,2,1,42,101,14700 TOWNSEND ROAD,PHILADELPHIA,PA,19154,19154,0,0,0,0,0,0,0,1,NARA
8409400474,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232788633,,A50,,712110,NATIONAL LIBERTY MUSEUM,NATIONAL LIBERTY MUSEUM,,,321 CHESTNUT ST,PHILADELPHIA,PA,19106-2707,19106,,,,,,,,NATIONAL LIBERTY MUSEUM,201312,7,6576740,4358546,321 CHESTNUT ST,PHILADELPHIA,PA,199509,,,,,-75.14681,39.94906,2,2,1,42,101,321 CHESTNUT ST,PHILADELPHIA,PA,19106-2707,19106,1,0,0,0,0,1,0,0,
8409400583,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,232775459,,A11,,813219,RYERSS LIBRARY AND MUSEUM,FRIENDS OF RYERSS LIBRARY AND MUSEUM,,,7370 CENTRAL AVE,PHILADELPHIA,PA,19111-3059,19111,,,,,,,,FRIENDS OF RYERSS LIBRARY AND MUSEUM,201405,0,0,0,7370 CENTRAL AVE,PHILADELPHIA,PA,201504,,,,,-75.09012,40.06565,2,2,1,42,101,7370 CENTRAL AVE,PHILADELPHIA,PA,19111-3059,19111,1,0,0,0,0,1,0,0,
8409501415,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352630,MULTIPLE GALLERIES,B43,2604817,611310,DREXEL COLLECTION,DREXEL UNIVERSITY,A J DREXEL PICTURE GALLERY; PECK GALLERY; RINCLIFF GALLERY,,3141 CHESTNUT STREET,PHILADELPHIA,PA,19104,19104,,,,,,2158952000,HTTP://DREXEL.EDU/DREXELCOLLECTION/,DREXEL UNIVERSITY,201306,9,1014902481,938599729,3201 ARCH ST STE 400,PHILADELPHIA,PA,192708,212054,DREXEL UNIVERSITY,PHILADELPHIA,PA,-75.18805,39.95789,2,2,1,42,101,3201 ARCH ST STE 400,PHILADELPHIA,PA,19104-2755,19104,1,0,0,0,0,0,1,0,
8409501715,GMU,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231352294,,B43,71452395,611310,PALEY DESIGN CENTER,PHILADELPHIA UNIVERSITY,,,4201 HENRY AVENUE,PHILADELPHIA,PA,19144,19144,,,,,,2159512979,HTTP://THEDESIGNCENTER.TUMBLR.COM/#_=_,PHILADELPHIA UNIVERSITY,201306,9,133178304,131527303,4201 HENRY AVE,PHILADELPHIA,PA,195208,215099,PHILADELPHIA UNIVERSITY,PHILADELPHIA,PA,-75.19411,40.02232,2,2,1,42,101,4201 HENRY AVE,PHILADELPHIA,PA,19144-5409,19144,1,0,0,0,0,0,1,0,
8400900099,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,236000149,,A51,71624381,712110,BARNES MUSEUM,BARNES FOUNDATION,,,85 N MAIN ST,SOUTHINGTON,CT,6489,6489,,,,,,8606285426,,BARNES FOUNDATION,201312,8,31510061,17595753,2025 BENJAMIN FRANKLIN P,PHILADELPHIA,PA,192302,,,,,-75.17227,39.95966,2,2,1,42,101,2025 BENJAMIN FRANKLIN P,PHILADELPHIA,PA,19130-3602,19130,1,0,0,1,0,0,0,,
8402400131,SCI,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,20715138,,U99,,712110,FRANK FORD MUSEUM SOCIETY,FRANK FORD MUSEUM SOCIETY INC,,,8654 TOWER DRIVE,LAUREL,MD,20723,20723,1507 ORTHODOX ST,PHILADELPHIA,PA,20723,20723,2157436030,HTTP://WWW.FRANKFORDHISTORICALSOCIETY.ORG/,FRANK FORD MUSEUM SOCIETY INC,201312,0,0,0,8654 TOWER DR,LAUREL,MD,200412,,,,,-75.0867,40.01565,2,2,1,42,101,1507 ORTHODOX ST,PHILADELPHIA,PA,20723,20723,1,0,0,0,0,0,0,,
8403800037,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,204257020,,A51,,712110,3D STREET GALLERY,3D STREET GALLERY,,,310 KITTSON AVE,GRAND FORKS,ND,62918,58201,45 NORTH 2ND STREET,PHILADELPHIA,PA,62918,62918,2156250993,HTTP://WWW.THETHIRDSTREETGALLERY.COM,3D STREET GALLERY,201412,0,0,0,310 KITTSON AVE,GRAND FORKS,ND,200612,,,,,-75.14338,39.95112,2,2,1,42,101,45 NORTH 2ND STREET,PHILADELPHIA,PA,62918,62918,1,0,0,1,0,0,0,,
8404200072,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,,,,,,OLD CITY JEWISH ARTS CENTER,OLD CITY JEWISH ARTS CENTER,,,119 N 3RD ST,PHILADELPHIA,PA,19106,19106,,,,,,2159231222,HTTP://WWW.JEWISHARTCENTER.COM/CGI-SYS/SUSPENDEDPAGE.CGI,,,,,,,,,,,,,,-75.14503,39.95267,2,2,1,42,101,119 N 3RD ST,PHILADELPHIA,PA,19106,19106,0,0,0,1,0,0,0,,
8404200167,ZAW,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,,,,,,INSECTARIUM,INSECTARIUM,,,8046 FRANKFORD AVE,PHILADELPHIA,PA,19136,19136,,,,,,2153359500,HTTP://INSECTARIUMINSTITUTE.COM/,,,,,,,,,,,,,,-75.02717,40.04221,2,2,1,42,101,8046 FRANKFORD AVE,PHILADELPHIA,PA,19136,19136,0,0,0,1,0,0,0,,
8404200194,HST,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,222490682,ESTATE,C30,122938988,813312,GLEN FOERD ON THE DELAWARE,GLEN FOERD CONSERVATION CORP,,,5001 GRANT AVENUE,PHILADELPHIA,PA,19114,19114,,,,,,2156325330,HTTP://WWW.GLENFOERD.ORG,GLEN FOERD CONSERVATION CORP,201312,4,318500,311882,5001 GRANT AVE,PHILADELPHIA,PA,198603,,,,,-74.98141,40.05178,2,2,1,42,101,5001 GRANT AVE,PHILADELPHIA,PA,19114-3154,19114,1,1,0,0,0,0,0,,
8404200328,BOT,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,200255533,,C42,,813410,HANSBERRY GARDEN & NATURE CENTER,HANSBERRY GARDEN & NATURE CENTER INC,,,123 WEST APSLEY STREET,PHILADELPHIA,PA,19144,19144,5150 WAYNE AVENUE,PHILADELPHIA,PA,19144,19144,,HTTP://HANSBERRYGARDEN.COM,HANSBERRY GARDEN & NATURE CENTER INC,201312,0,0,0,123 W APSLEY ST,PHILADELPHIA,PA,200407,,,,,-75.1695,40.02628,2,2,1,42,101,5150 WAYNE AVENUE,PHILADELPHIA,PA,19144,19144,1,0,0,0,0,0,0,,
8404200409,BOT,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,222614286,,C41,957101645,712130,AWBURY ARBORETUM,AWBURY ARBORETUM ASSOCIATION INC,,,1 AWBURY RD,PHILADELPHIA,PA,19138-1505,19138,,,,,,2158492855,HTTP://AWBURY.ORG/,AWBURY ARBORETUM ASSOCIATION INC,201306,4,367246,367246,1 AWBURY RD,PHILADELPHIA,PA,198507,,,,,-75.16904,40.04854,2,2,1,42,101,1 AWBURY RD,PHILADELPHIA,PA,19138-1505,19138,1,1,1,1,0,0,0,,
8404200453,ART,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231365388,,A51,8370419,712110,PHILADELPHIA MUSEUM OF ART,PHILADELPHIA MUSEUM OF ART,,,PO BOX 7646,PHILADELPHIA,PA,19101-7646,19101,2600 BENJAMIN FRANKLIN PKWY,PHILADELPHIA,PA,19101-7646,19101,2157638100,HTTP://WWW.PHILAMUSEUM.ORG,PHILADELPHIA MUSEUM OF ART,201306,9,148647035,82564750,PO BOX 7646,PHILADELPHIA,PA,194310,,,,,-75.1794,39.96472,2,2,1,42,101,2600 BENJAMIN FRANKLIN PKWY,PHILADELPHIA,PA,19101-7646,19101,1,1,1,0,0,0,0,,
8404200456,SCI,image/jpeg,https://www.lib.uidaho.edu/collectionbuilder/demo-objects/mg101_b6_photographs_01.jpg,231370501,PLANETARIUM,A25,1741859,712110,FRANKLIN INSTITUTE,FRANKLIN INSTITUTE,INCL: FELS PLANETARIUM,,222 N 20TH ST,PHILADELPHIA,PA,19103-1115,19103,,,,,,2154481200,HTTPS://WWW.FI.EDU/,FRANKLIN INSTITUTE,201312,8,46199859,35616050,222 N 20TH ST,PHILADELPHIA,PA,192812,,,,,-75.1724,39.95775,2,2,1,42,101,222 N 20TH ST,PHILADELPHIA,PA,19103-1115,19103,1,1,1,1,0,0,0,,
